date;Short Name;trip_headsign;stop_name;stop_id;arrival_time;departure_time;exception_type;stop_sequence;shape_id;timepoint;route_long_name;route_type;route_url;route_color;route_text_color;stop_lat;stop_lon;wheelchair_boarding
2024-05-18;R5;Manresa-Baixador;Abrera;AB;22:25:40;22:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Pl. Espanya;Abrera;AB;15:55:30;15:56:00;1;9;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;16:25:40;16:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;19:25:40;19:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Pl. Espanya;Abrera;AB;19:55:30;19:56:00;1;9;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;20:25:40;20:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Pl. Espanya;Abrera;AB;10:55:30;10:56:00;1;9;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;11:25:40;11:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;14:25:40;14:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;06:25:40;06:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Manresa-Baixador;Abrera;AB;09:25:40;09:26:10;1;23;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;22:45:10;22:45:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;23:10:00;23:10:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;16:11:00;16:11:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;18:22:00;18:22:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;19:51:10;19:51:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;20:51:10;20:51:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;10:22:00;10:22:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;11:51:10;11:51:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;12:11:00;12:11:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;13:51:10;13:51:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;07:46:10;07:46:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Pl. Espanya;Abrera;AB;09:22:00;09:22:30;1;2;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;S4;Olesa de Montserrat;Abrera;AB;10:51:10;10:51:40;1;23;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.52256137;1.906805399;0
2024-05-18;R5;Pl. Espanya;Montserrat-Aeri;AE;15:44:30;15:45:00;1;7;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;19:36:40;19:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;18:36:40;18:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Pl. Espanya;Montserrat-Aeri;AE;13:44:30;13:45:00;1;7;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;14:36:40;14:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Pl. Espanya;Montserrat-Aeri;AE;12:44:30;12:45:00;1;7;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;13:36:40;13:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;09:36:40;09:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Manresa-Baixador;Montserrat-Aeri;AE;10:36:40;10:37:10;1;25;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R5;Martorell Enllaç;Montserrat-Aeri;AE;23:38:30;23:39:00;1;7;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;R53;Pl. Espanya;Montserrat-Aeri;AE;22:44:30;22:45:00;1;7;200058;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.59119812;1.853361605;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;15:41:45;15:42:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;16:00:30;16:01:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;17:00:45;17:01:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;13:00:45;13:01:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;12:00:45;12:01:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;14:00:45;14:01:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;13:41:45;13:42:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;14:00:30;14:01:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;09:53:45;09:54:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;10:29:30;10:30:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;11:41:45;11:42:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;07:41:45;07:42:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;08:53:45;08:54:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;26:13:30;26:14:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;25:11:45;25:12:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;25:51:45;25:52:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;23:21:45;23:22:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;24:33:30;24:34:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;23:58:30;23:59:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;25:13:30;25:14:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;24:51:45;24:52:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;25:33:30;25:34:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;21:29:30;21:30:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;20:53:45;20:54:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;21:42:30;21:43:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;18:29:30;18:30:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;17:38:45;17:39:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;18:00:30;18:01:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Pl. Espanya;Almeda;AL;18:53:45;18:54:15;1;4;200005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;19:42:30;19:43:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;L8;Molí Nou - Ciutat Cooperativa;Almeda;AL;20:29:30;20:30:00;1;8;100005;1;Barcelona Pl. Espanya - Molí Nou;1;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=L8;E274AA;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Pl. Espanya;Almeda;AL;22:31:40;22:32:10;1;24;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Pl. Espanya;Almeda;AL;21:31:40;21:32:10;1;24;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;16:49:30;16:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;18:49:30;18:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;19:49:30;19:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Pl. Espanya;Almeda;AL;14:31:40;14:32:10;1;24;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;13:49:30;13:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;12:49:30;12:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Pl. Espanya;Almeda;AL;09:31:40;09:32:10;1;24;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Manresa-Baixador;Almeda;AL;08:49:30;08:50:00;1;8;100007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R5;Pl. Espanya;Almeda;AL;10:31:40;10:32:10;1;24;200007;1;Barcelona Pl. Espanya - Manresa;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R5;3dbfc3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Igualada;Almeda;AL;22:13:30;22:14:00;1;8;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Pl. Espanya;Almeda;AL;21:09:40;21:10:10;1;25;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Pl. Espanya;Almeda;AL;17:09:40;17:10:10;1;25;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Igualada;Almeda;AL;19:22:30;19:23:00;1;8;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Pl. Espanya;Almeda;AL;12:09:40;12:10:10;1;25;200008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Igualada;Almeda;AL;14:22:30;14:23:00;1;8;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Igualada;Almeda;AL;06:22:30;06:23:00;1;8;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R6;Igualada;Almeda;AL;08:22:30;08:23:00;1;8;100008;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;R63;Pl. Espanya;Almeda;AL;24:03:10;24:03:40;1;25;200057;1;Barcelona Pl. Espanya - Igualada;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=R6;b3b3b3;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Pl. Espanya;Almeda;AL;21:20:25;21:20:55;1;8;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;21:00:30;21:01:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Pl. Espanya;Almeda;AL;16:20:25;16:20:55;1;8;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;15:40:30;15:41:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Pl. Espanya;Almeda;AL;19:20:25;19:20:55;1;8;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;19:00:30;19:01:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;12:00:30;12:01:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;13:40:30;13:41:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;12:40:30;12:41:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;06:40:30;06:41:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;09:03:30;09:04:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Pl. Espanya;Almeda;AL;08:20:25;08:20:55;1;8;200011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;08:40:30;08:41:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S3;Can Ros;Almeda;AL;10:00:30;10:01:00;1;8;100011;1;Barcelona Pl. Espanya - Can Ros;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S33;4F868E;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S4;Olesa de Montserrat;Almeda;AL;22:05:30;22:06:00;1;8;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S4;Pl. Espanya;Almeda;AL;21:01:40;21:02:10;1;17;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S4;Pl. Espanya;Almeda;AL;16:50:40;16:51:10;1;17;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S4;Olesa de Montserrat;Almeda;AL;17:11:30;17:12:00;1;8;100012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.35306747;2.085251402;0
2024-05-18;S4;Pl. Espanya;Almeda;AL;19:01:40;19:02:10;1;17;200012;1;Barcelona Pl. Espanya - Olesa de Montserrat;2;http://www.fgc.cat/cat/llobregat-anoia.asp?linia=S4;A78600;FFFFFF;41.35306747;2.085251402;0
